,wahlbezirk,wahlkreis,bezirk,bezirkname,ost_west,waehler_be,waehler,ungueltig,gueltig,cdu_p,spd_p,linke_p,gruene_p,afd_p,piraten_p,fdp_p
549,4308,403,4,Charlottenburg-Wilmersdorf,W,1538,789,2,787,0.20330368487928846,0.241423125794155,0.14866581956797967,0.13341804320203304,0.11944091486658195,0.0025412960609911056,0.10165184243964423
550,4309,403,4,Charlottenburg-Wilmersdorf,W,1578,779,4,775,0.2103225806451613,0.18580645161290324,0.1432258064516129,0.12387096774193547,0.09806451612903226,0.007741935483870969,0.15612903225806452
551,4310,403,4,Charlottenburg-Wilmersdorf,W,1072,554,7,547,0.23217550274223034,0.21937842778793415,0.12979890310786105,0.17550274223034734,0.09506398537477148,0.01279707495429616,0.08226691042047532
552,4311,403,4,Charlottenburg-Wilmersdorf,W,1425,809,8,801,0.19975031210986266,0.19101123595505615,0.14606741573033707,0.2259675405742821,0.07240948813982521,0.003745318352059925,0.10611735330836454
553,4312,403,4,Charlottenburg-Wilmersdorf,W,1241,610,1,609,0.1986863711001642,0.20032840722495893,0.15435139573070608,0.1724137931034483,0.08374384236453201,0.0180623973727422,0.12315270935960593
554,4313,403,4,Charlottenburg-Wilmersdorf,W,1515,694,8,686,0.20408163265306126,0.18513119533527694,0.1836734693877551,0.18950437317784255,0.07725947521865889,0.004373177842565598,0.11224489795918367
555,4314,403,4,Charlottenburg-Wilmersdorf,W,1446,757,6,751,0.19573901464713714,0.170439414114514,0.17842876165113186,0.2237017310252996,0.061251664447403466,0.0039946737683089215,0.12516644474034622
556,4315,403,4,Charlottenburg-Wilmersdorf,W,1470,807,7,800,0.1875,0.1925,0.16125,0.2275,0.07125,0.00625,0.115
557,4316,403,4,Charlottenburg-Wilmersdorf,W,1239,626,5,621,0.23993558776167476,0.20933977455716588,0.11594202898550725,0.1964573268921095,0.06924315619967794,0.0032206119162640897,0.14331723027375198
558,4317,403,4,Charlottenburg-Wilmersdorf,W,1021,507,7,500,0.264,0.172,0.138,0.134,0.092,0.002,0.14400000000000002
559,4318,403,4,Charlottenburg-Wilmersdorf,W,1145,623,12,611,0.16202945990180032,0.18821603927986907,0.176759410801964,0.2749590834697217,0.044189852700491,0.008183306055646482,0.10147299509001637
560,4319,403,4,Charlottenburg-Wilmersdorf,W,922,486,5,481,0.20582120582120586,0.17463617463617465,0.16216216216216214,0.2681912681912682,0.06237006237006236,0.004158004158004158,0.09147609147609148
561,4320,403,4,Charlottenburg-Wilmersdorf,W,1596,749,5,744,0.1639784946236559,0.18548387096774194,0.16532258064516128,0.2217741935483871,0.0846774193548387,0.010752688172043013,0.11155913978494623
562,4321,403,4,Charlottenburg-Wilmersdorf,W,1308,579,5,574,0.21080139372822296,0.2229965156794425,0.09930313588850176,0.21080139372822296,0.07491289198606271,0.006968641114982578,0.13937282229965156
563,4322,403,4,Charlottenburg-Wilmersdorf,W,1204,604,3,601,0.1697171381031614,0.24126455906821964,0.1264559068219634,0.22129783693843594,0.06655574043261231,0.0,0.13976705490848584
564,4323,403,4,Charlottenburg-Wilmersdorf,W,1557,785,11,774,0.2441860465116279,0.18087855297157626,0.13049095607235142,0.1330749354005168,0.08139534883720931,0.006459948320413436,0.1821705426356589
565,4324,403,4,Charlottenburg-Wilmersdorf,W,1014,512,3,509,0.17288801571709236,0.22396856581532415,0.12180746561886052,0.17288801571709236,0.08055009823182711,0.005893909626719057,0.18860510805500985
566,4401,404,4,Charlottenburg-Wilmersdorf,W,1476,689,2,687,0.1819505094614265,0.1965065502183406,0.1703056768558952,0.19359534206695775,0.07714701601164484,0.011644832605531296,0.0975254730713246
567,4402,404,4,Charlottenburg-Wilmersdorf,W,1120,523,10,513,0.21832358674463934,0.21052631578947367,0.18323586744639372,0.14230019493177387,0.08966861598440545,0.0038986354775828462,0.1033138401559454
568,4403,404,4,Charlottenburg-Wilmersdorf,W,1594,603,14,589,0.22241086587436326,0.20203735144312396,0.13921901528013586,0.13412563667232594,0.12393887945670627,0.011884550084889645,0.10865874363327674
569,4404,404,4,Charlottenburg-Wilmersdorf,W,1073,617,9,608,0.2138157894736842,0.22203947368421054,0.13980263157894735,0.18585526315789475,0.0625,0.004934210526315789,0.12828947368421054
570,4405,404,4,Charlottenburg-Wilmersdorf,W,1114,564,6,558,0.17921146953405018,0.20967741935483872,0.14157706093189965,0.1971326164874552,0.08602150537634409,0.008960573476702509,0.12186379928315412
571,4406,404,4,Charlottenburg-Wilmersdorf,W,1091,532,10,522,0.2432950191570881,0.1781609195402299,0.17049808429118773,0.09386973180076627,0.1360153256704981,0.013409961685823757,0.10153256704980844
572,4407,404,4,Charlottenburg-Wilmersdorf,W,1509,741,3,738,0.1897018970189702,0.21544715447154472,0.16802168021680214,0.1897018970189702,0.07723577235772358,0.0040650406504065045,0.10569105691056913
573,4408,404,4,Charlottenburg-Wilmersdorf,W,1374,638,11,627,0.2280701754385965,0.21371610845295053,0.14992025518341304,0.14354066985645933,0.08931419457735247,0.004784688995215311,0.12280701754385966
574,4409,404,4,Charlottenburg-Wilmersdorf,W,1290,634,6,628,0.22452229299363055,0.1990445859872612,0.11624203821656053,0.1990445859872612,0.07165605095541401,0.006369426751592357,0.13853503184713375
575,4410,404,4,Charlottenburg-Wilmersdorf,W,1321,720,17,703,0.17496443812233287,0.2076813655761024,0.14935988620199148,0.1934566145092461,0.07681365576102417,0.009957325746799429,0.12802275960170698
576,4411,404,4,Charlottenburg-Wilmersdorf,W,1428,761,5,756,0.18783068783068785,0.21825396825396826,0.1507936507936508,0.1917989417989418,0.07804232804232804,0.007936507936507936,0.11772486772486772
577,4412,404,4,Charlottenburg-Wilmersdorf,W,1427,738,2,736,0.2567934782608696,0.21875,0.13994565217391305,0.13858695652173916,0.09782608695652174,0.004076086956521739,0.10597826086956523
578,4413,404,4,Charlottenburg-Wilmersdorf,W,1201,576,4,572,0.1835664335664336,0.1958041958041958,0.15034965034965034,0.18706293706293706,0.0576923076923077,0.012237762237762238,0.17832167832167833
579,4414,404,4,Charlottenburg-Wilmersdorf,W,1417,683,3,680,0.2235294117647059,0.2073529411764706,0.1264705882352941,0.19117647058823528,0.06470588235294117,0.0029411764705882357,0.1426470588235294
580,4415,404,4,Charlottenburg-Wilmersdorf,W,1564,708,5,703,0.21621621621621626,0.1877667140825036,0.14509246088193456,0.2019914651493599,0.06401137980085349,0.0,0.15220483641536273
581,4416,404,4,Charlottenburg-Wilmersdorf,W,1461,696,6,690,0.2246376811594203,0.2333333333333333,0.13768115942028986,0.19710144927536236,0.06811594202898551,0.0014492753623188404,0.10144927536231883
582,4417,404,4,Charlottenburg-Wilmersdorf,W,1126,563,6,557,0.2262118491921005,0.21364452423698385,0.12208258527827648,0.16696588868940754,0.06104129263913824,0.0,0.15798922800718132
583,4418,404,4,Charlottenburg-Wilmersdorf,W,1391,655,1,654,0.24770642201834864,0.1636085626911315,0.10550458715596332,0.1804281345565749,0.08409785932721713,0.003058103975535168,0.16972477064220184
584,4419,404,4,Charlottenburg-Wilmersdorf,W,1295,631,0,631,0.1901743264659271,0.20126782884310615,0.13946117274167988,0.22979397781299524,0.047543581616481784,0.0,0.14896988906497624
585,4420,404,4,Charlottenburg-Wilmersdorf,W,1200,560,3,557,0.25314183123877915,0.16337522441651706,0.11131059245960502,0.15080789946140036,0.08258527827648117,0.0,0.2064631956912029
586,4421,404,4,Charlottenburg-Wilmersdorf,W,1109,471,5,466,0.21244635193133046,0.21244635193133046,0.1072961373390558,0.13304721030042918,0.0965665236051502,0.002145922746781116,0.18669527896995708
587,4422,404,4,Charlottenburg-Wilmersdorf,W,934,419,1,418,0.2272727272727273,0.17464114832535885,0.09808612440191387,0.16267942583732056,0.07416267942583732,0.0,0.2368421052631579
588,4423,404,4,Charlottenburg-Wilmersdorf,W,1206,509,4,505,0.2495049504950495,0.1702970297029703,0.10495049504950496,0.15247524752475247,0.08316831683168317,0.0,0.21188118811881188
589,4424,404,4,Charlottenburg-Wilmersdorf,W,1230,635,3,632,0.2768987341772152,0.1930379746835443,0.11550632911392406,0.14240506329113925,0.05063291139240506,0.0031645569620253164,0.18512658227848103
590,4425,404,4,Charlottenburg-Wilmersdorf,W,1539,743,8,735,0.254421768707483,0.20136054421768707,0.10340136054421767,0.11564625850340135,0.08435374149659862,0.005442176870748299,0.2
591,4501,405,4,Charlottenburg-Wilmersdorf,W,963,470,4,466,0.2875536480686695,0.148068669527897,0.055793991416309016,0.11373390557939915,0.09871244635193133,0.01072961373390558,0.2703862660944206
592,4502,405,4,Charlottenburg-Wilmersdorf,W,1151,509,3,506,0.3774703557312253,0.12648221343873514,0.045454545454545456,0.116600790513834,0.07509881422924901,0.001976284584980237,0.2391304347826087
593,4503,405,4,Charlottenburg-Wilmersdorf,W,933,433,4,429,0.32400932400932403,0.14685314685314685,0.05128205128205128,0.12121212121212123,0.0675990675990676,0.004662004662004662,0.2680652680652681
594,4504,405,4,Charlottenburg-Wilmersdorf,W,1322,514,7,507,0.2307692307692308,0.19723865877712032,0.12623274161735698,0.11637080867850097,0.08678500986193294,0.015779092702169626,0.1854043392504931
595,4505,405,4,Charlottenburg-Wilmersdorf,W,1151,606,3,603,0.2437810945273632,0.18407960199004972,0.12603648424543948,0.14096185737976782,0.10281923714759536,0.008291873963515755,0.13764510779436154
596,4506,405,4,Charlottenburg-Wilmersdorf,W,1463,745,7,738,0.24254742547425476,0.22357723577235766,0.0934959349593496,0.1869918699186992,0.08130081300813008,0.0013550135501355016,0.13008130081300814
597,4507,405,4,Charlottenburg-Wilmersdorf,W,1014,485,6,479,0.2463465553235908,0.1544885177453027,0.1231732776617954,0.1544885177453027,0.1231732776617954,0.0020876826722338203,0.14822546972860126
598,4508,405,4,Charlottenburg-Wilmersdorf,W,1201,634,12,622,0.2090032154340836,0.20418006430868169,0.10128617363344053,0.18810289389067525,0.10289389067524116,0.001607717041800643,0.14469453376205788
599,4509,405,4,Charlottenburg-Wilmersdorf,W,1391,737,7,730,0.27808219178082194,0.1904109589041096,0.10136986301369864,0.16301369863013698,0.07397260273972603,0.0,0.17123287671232876
600,4510,405,4,Charlottenburg-Wilmersdorf,W,1483,793,8,785,0.2624203821656051,0.21019108280254775,0.09936305732484076,0.13121019108280255,0.08917197452229299,0.0025477707006369425,0.1859872611464968
601,4511,405,4,Charlottenburg-Wilmersdorf,W,1230,566,6,560,0.2571428571428571,0.1625,0.10714285714285714,0.11785714285714285,0.1357142857142857,0.0,0.18571428571428567
602,4512,405,4,Charlottenburg-Wilmersdorf,W,1090,541,8,533,0.22138836772983114,0.17636022514071295,0.11632270168855535,0.13133208255159476,0.14821763602251406,0.001876172607879925,0.15384615384615385
603,4513,405,4,Charlottenburg-Wilmersdorf,W,1466,644,3,641,0.2449297971918877,0.2262090483619345,0.109204368174727,0.124804992199688,0.0748829953198128,0.0109204368174727,0.16536661466458658
604,4514,405,4,Charlottenburg-Wilmersdorf,W,1158,507,3,504,0.2698412698412698,0.19047619047619047,0.11706349206349205,0.17857142857142858,0.06746031746031746,0.003968253968253968,0.15674603174603174
605,4515,405,4,Charlottenburg-Wilmersdorf,W,1194,552,2,550,0.2163636363636364,0.20363636363636364,0.1290909090909091,0.1509090909090909,0.09818181818181818,0.0018181818181818184,0.1690909090909091
606,4516,405,4,Charlottenburg-Wilmersdorf,W,969,490,4,486,0.22016460905349794,0.21810699588477367,0.11522633744855967,0.17078189300411525,0.09053497942386833,0.00205761316872428,0.14609053497942387
607,4517,405,4,Charlottenburg-Wilmersdorf,W,1587,807,11,796,0.2550251256281407,0.1922110552763819,0.14698492462311558,0.12562814070351758,0.10678391959798997,0.007537688442211055,0.11809045226130653
608,4518,405,4,Charlottenburg-Wilmersdorf,W,1390,669,0,669,0.2705530642750374,0.18535127055306427,0.13004484304932734,0.11958146487294467,0.1046337817638266,0.0014947683109118087,0.14050822122571002
609,4519,405,4,Charlottenburg-Wilmersdorf,W,1291,679,11,668,0.2559880239520958,0.21107784431137724,0.1122754491017964,0.12125748502994013,0.1002994011976048,0.0014970059880239524,0.15119760479041916
610,4520,405,4,Charlottenburg-Wilmersdorf,W,1364,720,9,711,0.27988748241912803,0.20534458509142053,0.10267229254571028,0.09985935302390997,0.10689170182841068,0.008438818565400843,0.1729957805907173
611,4521,405,4,Charlottenburg-Wilmersdorf,W,1017,471,9,462,0.3636363636363637,0.14935064935064934,0.060606060606060615,0.1038961038961039,0.08441558441558443,0.0,0.2207792207792208
612,4522,405,4,Charlottenburg-Wilmersdorf,W,1296,555,2,553,0.3146473779385172,0.09403254972875226,0.045207956600361664,0.08318264014466546,0.11030741410488246,0.0018083182640144665,0.3399638336347197
613,4523,405,4,Charlottenburg-Wilmersdorf,W,1085,529,7,522,0.3065134099616858,0.18773946360153254,0.06896551724137931,0.12260536398467432,0.05938697318007662,0.0019157088122605363,0.2183908045977012
614,4524,405,4,Charlottenburg-Wilmersdorf,W,1377,582,3,579,0.3385146804835924,0.10362694300518134,0.03626943005181347,0.07772020725388601,0.0932642487046632,0.0017271157167530224,0.3126079447322971
615,4525,405,4,Charlottenburg-Wilmersdorf,W,1142,492,4,488,0.3381147540983607,0.18237704918032788,0.049180327868852465,0.10040983606557376,0.09221311475409837,0.0020491803278688526,0.2192622950819672
616,4601,406,4,Charlottenburg-Wilmersdorf,W,1073,523,2,521,0.2629558541266795,0.2053742802303263,0.109404990403071,0.15163147792706333,0.09596928982725528,0.003838771593090211,0.14395393474088292
617,4602,406,4,Charlottenburg-Wilmersdorf,W,1086,521,2,519,0.2350674373795761,0.18497109826589594,0.1579961464354528,0.15606936416184972,0.07129094412331406,0.0038535645472061657,0.16184971098265896
618,4603,406,4,Charlottenburg-Wilmersdorf,W,1154,463,2,461,0.2386117136659436,0.2017353579175705,0.1301518438177874,0.1540130151843818,0.06290672451193059,0.0043383947939262466,0.18004338394793926
619,4604,406,4,Charlottenburg-Wilmersdorf,W,1101,483,9,474,0.2426160337552743,0.1877637130801688,0.14767932489451474,0.10970464135021098,0.07805907172995781,0.004219409282700422,0.16033755274261605
620,4605,406,4,Charlottenburg-Wilmersdorf,W,1059,525,8,517,0.21083172147001933,0.18568665377176016,0.15473887814313347,0.1914893617021277,0.09477756286266924,0.009671179883945842,0.12379110251450676
621,4606,406,4,Charlottenburg-Wilmersdorf,W,1301,670,10,660,0.24393939393939396,0.2333333333333333,0.11969696969696968,0.12575757575757576,0.1,0.00909090909090909,0.11363636363636365
622,4607,406,4,Charlottenburg-Wilmersdorf,W,1182,533,3,530,0.2339622641509434,0.2188679245283019,0.1320754716981132,0.19245283018867929,0.0509433962264151,0.007547169811320755,0.12641509433962264
623,4608,406,4,Charlottenburg-Wilmersdorf,W,1256,558,5,553,0.22603978300180835,0.2206148282097649,0.13562386980108498,0.15009041591320071,0.0650994575045208,0.009041591320072331,0.15732368896925858
624,4609,406,4,Charlottenburg-Wilmersdorf,W,1185,576,12,564,0.2269503546099291,0.2074468085106383,0.11170212765957446,0.14716312056737588,0.11879432624113476,0.0035460992907801413,0.14184397163120568
625,4610,406,4,Charlottenburg-Wilmersdorf,W,1135,549,3,546,0.18864468864468864,0.21062271062271065,0.13553113553113552,0.20695970695970692,0.0695970695970696,0.0,0.15934065934065933
626,4611,406,4,Charlottenburg-Wilmersdorf,W,1020,558,4,554,0.2563176895306859,0.23826714801444046,0.10108303249097472,0.18231046931407946,0.0631768953068592,0.0,0.13537906137184114
627,4612,406,4,Charlottenburg-Wilmersdorf,W,1398,724,7,717,0.2468619246861925,0.1701534170153417,0.13528591352859135,0.15481171548117156,0.11297071129707112,0.006973500697350071,0.11297071129707112
628,4613,406,4,Charlottenburg-Wilmersdorf,W,1327,616,7,609,0.2200328407224959,0.18555008210180626,0.15763546798029554,0.19540229885057472,0.06568144499178982,0.006568144499178982,0.13136288998357964
629,4614,406,4,Charlottenburg-Wilmersdorf,W,1156,612,6,606,0.2277227722772277,0.2112211221122112,0.1419141914191419,0.16006600660066006,0.09405940594059406,0.0033003300330033004,0.13366336633663367
630,4615,406,4,Charlottenburg-Wilmersdorf,W,1148,610,9,601,0.2129783693843594,0.2362728785357737,0.1264559068219634,0.15806988352745424,0.08818635607321132,0.01996672212978369,0.1264559068219634
631,4616,406,4,Charlottenburg-Wilmersdorf,W,1037,496,1,495,0.1717171717171717,0.21616161616161614,0.1595959595959596,0.2202020202020202,0.06262626262626263,0.01818181818181818,0.101010101010101
632,4617,406,4,Charlottenburg-Wilmersdorf,W,1333,683,10,673,0.2332838038632987,0.1976225854383358,0.13967310549777118,0.16047548291233285,0.06686478454680535,0.008915304606240713,0.13818722139673106
633,4618,406,4,Charlottenburg-Wilmersdorf,W,1196,608,14,594,0.1851851851851852,0.20707070707070707,0.14309764309764308,0.2053872053872054,0.06734006734006734,0.005050505050505051,0.14309764309764308
634,4619,406,4,Charlottenburg-Wilmersdorf,W,1157,564,2,562,0.2224199288256228,0.21708185053380785,0.1298932384341637,0.17437722419928825,0.07829181494661921,0.005338078291814947,0.12277580071174375
635,4620,406,4,Charlottenburg-Wilmersdorf,W,1539,658,8,650,0.2276923076923077,0.2261538461538461,0.13692307692307693,0.14923076923076922,0.0876923076923077,0.003076923076923077,0.1246153846153846
636,4621,406,4,Charlottenburg-Wilmersdorf,W,1554,831,9,822,0.20681265206812646,0.20072992700729927,0.17396593673965938,0.1678832116788321,0.09732360097323603,0.0024330900243309003,0.09610705596107057
637,4622,406,4,Charlottenburg-Wilmersdorf,W,1561,780,8,772,0.2176165803108808,0.22409326424870465,0.12953367875647667,0.20077720207253885,0.07383419689119171,0.0012953367875647669,0.10492227979274613
638,4623,406,4,Charlottenburg-Wilmersdorf,W,1105,589,8,581,0.24268502581755594,0.1962134251290878,0.13941480206540444,0.1359724612736661,0.08950086058519792,0.008605851979345954,0.13253012048192772
